PO_ID,OperatorID,IncidentID,MachineID,StartDate,StartTime,EndDate,EndTime,QtyProduced,QtyRejected,Hours,ProductID
41083,1338,51,CS,16-Mar-20,16:00:00,16-Mar-20,16:05:21,0,0,0.089166667,510125PEP01
39681,1338,51,AS,23-Jan-20,10:00:51,23-Jan-20,10:06:12,0,0,0.089166667,230585PEP01
40264,1338,51,CS,26-Feb-20,13:00:00,26-Feb-20,13:05:19,0,0,0.088611111,231125PEP01
37108,1338,51,CS,02-Mar-20,10:30:00,02-Mar-20,10:35:18,0,0,0.088333333,232140PEP01
39792,1338,51,CS,29-Feb-20,07:00:00,29-Feb-20,07:05:17,0,0,0.088055556,210061PEP01
41092,1338,51,CS,17-Mar-20,09:00:00,17-Mar-20,09:05:17,0,0,0.088055556,510127PEP01
40819,1338,51,CS,03-Mar-20,11:00:54,03-Mar-20,11:06:10,0,0,0.087777778,210415PEP01
39763,1338,51,CS,03-Mar-20,14:00:00,03-Mar-20,14:05:14,0,0,0.087222222,233260PEP01
40276,1338,51,CS,04-Mar-20,15:00:00,04-Mar-20,15:05:11,0,0,0.086388889,231125PEP01
39792,1338,51,CS,29-Feb-20,07:00:00,29-Feb-20,07:05:11,0,0,0.086388889,210061PEP01
36855,1338,51,CS,02-Mar-20,08:00:00,02-Mar-20,08:05:10,0,0,0.086111111,231145PEP01
39696,1338,51,AS,23-Jan-20,13:00:00,23-Jan-20,13:02:18,0,0,0.038333333,230585PEP01
39890,1338,51,AS-02,30-Jan-20,10:00:31,31-Jan-20,05:51:06,0,0,19.84305556,230340PEP01
40016,1338,51,AS-02,28-Jan-20,14:00:17,29-Jan-20,08:50:16,0,0,18.83305556,233680PEP01
42836,1338,51,AS-02,19-Jun-20,14:00:00,20-Jun-20,07:50:21,0,0,17.83916667,233545PEP01
39507,1338,51,AS-02,31-Jan-20,00:00:00,31-Jan-20,08:05:47,0,0,8.096388889,230065PEP01
42231,1338,51,AS-02,02-Jun-20,06:54:58,02-Jun-20,10:05:41,0,0,3.178611111,210840PEP01
38535,1338,51,AS-02,25-Feb-20,13:00:00,25-Feb-20,15:05:47,0,0,2.096388889,220355PEP01
40713,1338,51,AS-02,07-Mar-20,08:00:00,07-Mar-20,09:05:47,0,0,1.096388889,233216PEP01
39177,1338,51,AS-02,27-Mar-20,13:33:00,27-Mar-20,14:20:35,0,0,0.793055556,220355PEP01
40023,1338,51,AS-02,07-Feb-20,15:00:00,07-Feb-20,15:15:55,0,0,0.265277778,233330PEP01
40738,1338,51,AS-02,12-Mar-20,08:00:00,12-Mar-20,08:10:55,0,0,0.181944444,210570PEP01
39913,1338,51,AS-02,31-Jan-20,14:00:56,31-Jan-20,14:08:36,0,0,0.127777778,232485PEP01
39339,1338,51,AS-02,29-Jan-20,10:00:17,29-Jan-20,10:06:27,0,0,0.102777778,232970PEP01
39834,1338,51,AS-02,03-Feb-20,11:00:00,03-Feb-20,11:05:57,0,0,0.099166667,210915PEP01
40297,1338,51,AS-02,11-Feb-20,12:00:00,11-Feb-20,12:05:55,0,0,0.098611111,210985PEP01
42575,1338,51,AS-02,09-Jun-20,08:00:00,09-Jun-20,08:05:55,0,0,0.098611111,233675PEP01
40318,1338,51,AS-02,10-Feb-20,07:40:00,10-Feb-20,07:45:55,0,0,0.098611111,230400PEP01
40360,1338,51,AS-02,07-Apr-20,07:00:00,07-Apr-20,07:05:55,0,0,0.098611111,210560PEP01
40165,1338,51,AS-02,10-Feb-20,10:00:00,10-Feb-20,10:05:54,0,0,0.098333333,230065PEP01
42060,1338,51,AS-02,13-May-20,12:30:00,13-May-20,12:35:54,0,0,0.098333333,233221PEP01
40445,1338,51,AS-02,20-May-20,07:00:00,20-May-20,07:05:54,0,0,0.098333333,210640PEP01
40287,1338,51,AS-02,04-Feb-20,13:00:00,04-Feb-20,13:05:54,0,0,0.098333333,233875PEP01
40427,1338,51,AS-02,17-Feb-20,07:00:00,17-Feb-20,07:05:54,0,0,0.098333333,210635PEP01
41292,1338,51,AS-02,08-Apr-20,09:00:00,08-Apr-20,09:05:53,0,0,0.098055556,210390PEP01
41946,1338,51,AS-02,13-May-20,10:00:00,13-May-20,10:05:53,0,0,0.098055556,233565PEP01
40352,1338,51,AS-02,07-Apr-20,08:00:00,07-Apr-20,08:05:53,0,0,0.098055556,210565PEP01
42776,1338,51,AS-02,15-Jun-20,09:00:00,15-Jun-20,09:05:53,0,0,0.098055556,210805PEP01
40499,1338,51,AS-02,25-Feb-20,07:00:00,25-Feb-20,07:05:52,0,0,0.097777778,231130PEP01
39737,1338,51,AS-02,14-Feb-20,13:00:00,14-Feb-20,13:05:52,0,0,0.097777778,210945PEP01
39866,1338,51,AS-02,29-Jan-20,14:00:33,29-Jan-20,14:06:25,0,0,0.097777778,230395PEP01
40734,1338,51,AS-02,13-Mar-20,07:00:00,13-Mar-20,07:05:52,0,0,0.097777778,210575PEP01
40780,1338,51,AS-02,26-Feb-20,14:00:00,26-Feb-20,14:05:52,0,0,0.097777778,230005PEP01
41053,1338,51,AS-02,20-Mar-20,08:30:00,20-Mar-20,08:35:51,0,0,0.0975,233110PEP01
39102,1338,51,AS-02,04-Feb-20,15:00:00,04-Feb-20,15:05:50,0,0,0.097222222,232985PEP01
41433,1338,51,AS-02,30-Mar-20,15:00:00,30-Mar-20,15:05:50,0,0,0.097222222,220036PEP01
43628,1338,51,AS-02,17-Jul-20,10:00:00,17-Jul-20,10:05:50,0,0,0.097222222,210805PEP01
39543,1338,51,AS-02,12-Feb-20,15:00:00,12-Feb-20,15:05:50,0,0,0.097222222,210575PEP01
40151,1338,51,AS-02,18-Mar-20,10:00:00,18-Mar-20,10:05:49,0,0,0.096944444,232970PEP01
43046,1338,51,AS-02,15-Jul-20,10:30:00,15-Jul-20,10:35:49,0,0,0.096944444,510126PEP01
40102,1338,51,AS-02,22-Feb-20,07:00:00,22-Feb-20,07:05:48,0,0,0.096666667,232900PEP01
42581,1338,51,AS-02,10-Jun-20,16:00:00,10-Jun-20,16:05:48,0,0,0.096666667,210575PEP01
42257,1338,51,AS-02,09-Jun-20,14:00:00,09-Jun-20,14:05:48,0,0,0.096666667,233760PEP01
42607,1338,51,AS-02,15-Jun-20,11:00:00,15-Jun-20,11:05:48,0,0,0.096666667,210815PEP01
38986,1338,51,AS-02,25-Feb-20,15:00:00,25-Feb-20,15:05:48,0,0,0.096666667,220355PEP01
42727,1338,51,AS-02,17-Jun-20,10:00:00,17-Jun-20,10:05:48,0,0,0.096666667,210770PEP01
39288,1338,51,AS-02,24-Feb-20,11:00:00,24-Feb-20,11:05:48,0,0,0.096666667,210380PEP01
42585,1338,51,AS-02,15-Jun-20,07:00:00,15-Jun-20,07:05:47,0,0,0.096388889,210570PEP01
40235,1338,51,AS-02,20-Mar-20,10:00:00,20-Mar-20,10:05:47,0,0,0.096388889,232910PEP01
41445,1338,51,AS-02,30-Mar-20,08:35:00,30-Mar-20,08:40:47,0,0,0.096388889,220037PEP01
40158,1338,51,AS-02,10-Feb-20,07:00:00,10-Feb-20,07:05:47,0,0,0.096388889,231620PEP01
40754,1338,51,AS-02,12-Mar-20,07:00:00,12-Mar-20,07:05:46,0,0,0.096111111,210770PEP01
42799,1338,51,AS-02,07-Jul-20,07:00:00,07-Jul-20,07:05:46,0,0,0.096111111,210810PEP01
39871,1338,51,AS-02,30-Jan-20,11:00:31,30-Jan-20,11:06:17,0,0,0.096111111,232571PEP01
41068,1338,51,AS-02,10-Mar-20,11:00:00,10-Mar-20,11:05:46,0,0,0.096111111,210670PEP01
38528,1338,51,AS-02,30-Jan-20,15:00:31,30-Jan-20,15:06:16,0,0,0.095833333,220355PEP01
39883,1338,51,AS-02,30-Jan-20,07:00:31,30-Jan-20,07:06:16,0,0,0.095833333,230926PEP01
41450,1338,51,AS-02,26-Mar-20,15:00:00,26-Mar-20,15:05:45,0,0,0.095833333,231530PEP01
40054,1338,51,AS-02,18-Feb-20,07:30:00,18-Feb-20,07:35:44,0,0,0.095555556,210805PEP01
39896,1338,51,AS-02,30-Jan-20,14:00:31,30-Jan-20,14:06:15,0,0,0.095555556,231430PEP01
43104,1338,51,AS-02,01-Jul-20,11:00:00,01-Jul-20,11:05:44,0,0,0.095555556,233730PEP01
40522,1338,51,AS-02,13-Feb-20,07:30:00,13-Feb-20,07:35:43,0,0,0.095277778,220036PEP01
40672,1338,51,AS-02,12-Mar-20,13:00:00,12-Mar-20,13:05:43,0,0,0.095277778,210815PEP01
39527,1338,51,AS-02,30-Jan-20,15:00:31,30-Jan-20,15:06:14,0,0,0.095277778,232765PEP01
41183,1338,51,AS-02,19-Mar-20,16:00:00,19-Mar-20,16:05:43,0,0,0.095277778,233330PEP01
42722,1338,51,AS-02,17-Jun-20,14:00:00,17-Jun-20,14:05:42,0,0,0.095,210765PEP01
40706,1338,51,AS-02,06-Mar-20,13:00:00,06-Mar-20,13:05:42,0,0,0.095,233675PEP01
40790,1338,51,AS-02,31-Mar-20,07:00:00,31-Mar-20,07:05:42,0,0,0.095,230005PEP01
40096,1338,51,AS-02,05-Feb-20,11:00:00,05-Feb-20,11:05:42,0,0,0.095,232900PEP01
40131,1338,51,AS-02,11-Feb-20,08:00:00,11-Feb-20,08:05:41,0,0,0.094722222,233675PEP01
42924,1338,51,AS-02,23-Jul-20,13:00:00,23-Jul-20,13:05:41,0,0,0.094722222,230140PEP01
41460,1338,51,AS-02,06-Apr-20,14:00:00,06-Apr-20,14:05:41,0,0,0.094722222,233171PEP01
41334,1338,51,AS-02,09-Apr-20,13:00:00,09-Apr-20,13:05:41,0,0,0.094722222,210815PEP01
37927,1338,51,AS-02,11-Feb-20,10:00:00,11-Feb-20,10:05:40,0,0,0.094444444,210940PEP01
41214,1338,51,AS-02,18-Mar-20,15:40:00,18-Mar-20,15:45:40,0,0,0.094444444,233875PEP01
42682,1338,51,AS-02,26-Jun-20,13:00:00,26-Jun-20,13:05:39,0,0,0.094166667,233560PEP01
42589,1338,51,AS-02,10-Jun-20,14:00:00,10-Jun-20,14:05:39,0,0,0.094166667,210580PEP01
43019,1338,51,AS-02,30-Jun-20,07:30:00,30-Jun-20,07:35:38,0,0,0.093888889,232970PEP01
41322,1338,51,AS-02,08-Apr-20,07:00:00,08-Apr-20,07:05:37,0,0,0.093611111,210805PEP01
40011,1338,51,AS-02,29-Jan-20,15:00:33,29-Jan-20,15:06:09,0,0,0.093333333,233565PEP01
41124,1338,51,AS-02,25-Mar-20,07:30:00,25-Mar-20,07:35:36,0,0,0.093333333,210985PEP01
39839,1338,51,AS-02,05-Mar-20,14:00:00,05-Mar-20,14:05:36,0,0,0.093333333,210915PEP01
42484,1338,51,AS-02,03-Jul-20,10:00:00,03-Jul-20,10:05:36,0,0,0.093333333,210061PEP01
41042,1338,51,AS-02,19-Mar-20,11:00:00,19-Mar-20,11:05:35,0,0,0.093055556,231530PEP01
40282,1338,51,AS-02,06-Feb-20,14:15:00,06-Feb-20,14:20:35,0,0,0.093055556,233545PEP01
39547,1338,51,AS-02,19-Feb-20,08:00:00,19-Feb-20,08:05:35,0,0,0.093055556,210570PEP01
41111,1338,51,AS-02,31-Mar-20,10:15:00,31-Mar-20,10:20:35,0,0,0.093055556,233820PEP01
42305,1338,51,AS-02,20-Jun-20,13:30:00,20-Jun-20,13:35:34,0,0,0.092777778,220037PEP01
41832,1338,51,AS-02,14-May-20,09:00:00,14-May-20,09:05:34,0,0,0.092777778,233855PEP01
42520,1338,51,AS-02,22-Jun-20,13:00:00,22-Jun-20,13:05:34,0,0,0.092777778,233980PEP01
40433,1338,51,AS-02,10-Mar-20,10:00:00,10-Mar-20,10:05:34,0,0,0.092777778,210635PEP01
40215,1338,51,AS-02,10-Feb-20,09:00:00,10-Feb-20,09:05:34,0,0,0.092777778,230220PEP01
40421,1338,51,AS-02,14-Feb-20,07:00:00,14-Feb-20,07:05:33,0,0,0.0925,210640PEP01
42070,1338,51,AS-02,14-May-20,11:00:00,14-May-20,11:05:33,0,0,0.0925,233560PEP01
39629,1338,51,AS-02,03-Feb-20,08:30:42,03-Feb-20,08:36:15,0,0,0.0925,210310PEP01
39902,1338,51,AS-02,31-Jan-20,15:00:56,31-Jan-20,15:06:29,0,0,0.0925,232495PEP01
42949,1338,51,AS-02,08-Jul-20,13:00:00,08-Jul-20,13:05:33,0,0,0.0925,232495PEP01
40302,1338,51,AS-02,12-Feb-20,07:00:00,12-Feb-20,07:05:32,0,0,0.092222222,210980PEP01
40742,1338,51,AS-02,10-Mar-20,07:00:00,10-Mar-20,07:05:31,0,0,0.091944444,210580PEP01
40833,1338,51,AS-02,19-Mar-20,10:00:00,19-Mar-20,10:05:31,0,0,0.091944444,230185PEP01
39231,1338,51,AS-02,12-Feb-20,13:00:00,12-Feb-20,13:05:30,0,0,0.091666667,210620PEP01
41344,1338,51,AS-02,27-Mar-20,10:00:00,27-Mar-20,10:05:30,0,0,0.091666667,210670PEP01
40451,1338,51,AS-02,19-Jun-20,07:00:00,19-Jun-20,07:05:29,0,0,0.091388889,210635PEP01
40922,1338,51,AS-02,18-Mar-20,07:30:00,18-Mar-20,07:35:29,0,0,0.091388889,210505PEP01
41558,1338,51,AS-02,06-Apr-20,14:30:00,06-Apr-20,14:35:29,0,0,0.091388889,230665PEP01
40785,1338,51,AS-02,18-Mar-20,13:00:00,18-Mar-20,13:05:29,0,0,0.091388889,230005PEP01
39551,1338,51,AS-02,19-Feb-20,08:00:00,19-Feb-20,08:05:28,0,0,0.091111111,210580PEP01
40840,1338,51,AS-02,19-Mar-20,13:00:00,19-Mar-20,13:05:28,0,0,0.091111111,230185PEP01
41237,1338,51,AS-02,24-Mar-20,07:00:00,24-Mar-20,07:05:28,0,0,0.091111111,210071PEP01
41328,1338,51,AS-02,07-Apr-20,14:00:00,07-Apr-20,14:05:28,0,0,0.091111111,210810PEP01
42618,1338,51,AS-02,08-Jun-20,12:15:00,08-Jun-20,12:20:27,0,0,0.090833333,233545PEP01
40312,1338,51,AS-02,07-Feb-20,10:00:00,07-Feb-20,10:05:27,0,0,0.090833333,210670PEP01
40701,1338,51,AS-02,07-Mar-20,07:00:00,07-Mar-20,07:05:27,0,0,0.090833333,233560PEP01
40175,1338,51,AS-02,10-Feb-20,08:00:00,10-Feb-20,08:05:26,0,0,0.090555556,230710PEP01
40895,1338,51,AS-02,25-Mar-20,10:00:00,25-Mar-20,10:05:24,0,0,0.09,232985PEP01
40365,1338,51,AS-02,20-Feb-20,08:00:00,20-Feb-20,08:05:24,0,0,0.09,210615PEP01
41209,1338,51,AS-02,19-Mar-20,08:00:00,19-Mar-20,08:05:24,0,0,0.09,233545PEP01
42252,1338,51,AS-02,08-Jun-20,15:00:00,08-Jun-20,15:05:24,0,0,0.09,233865PEP01
39084,1338,51,AS-02,29-Jan-20,09:00:31,29-Jan-20,09:05:55,0,0,0.09,232895PEP01
42629,1338,51,AS-02,08-Jun-20,11:00:00,08-Jun-20,11:05:23,0,0,0.089722222,233875PEP01
41369,1338,51,AS-02,25-Mar-20,13:30:00,25-Mar-20,13:35:23,0,0,0.089722222,233565PEP01
41037,1338,51,AS-02,23-Mar-20,10:00:00,23-Mar-20,10:05:23,0,0,0.089722222,231490PEP01
41163,1338,51,AS-02,20-May-20,16:00:00,20-May-20,16:05:23,0,0,0.089722222,220355PEP01
37102,1338,51,AS-02,25-Feb-20,09:30:00,25-Feb-20,09:35:22,0,0,0.089444444,231140PEP01
41516,1338,51,AS-02,01-Jun-20,10:40:00,01-Jun-20,10:45:22,0,0,0.089444444,232985PEP01
39918,1338,51,AS-02,03-Feb-20,15:20:42,03-Feb-20,15:26:04,0,0,0.089444444,232491PEP01
40625,1338,51,AS-02,26-Mar-20,07:00:00,26-Mar-20,07:05:21,0,0,0.089166667,233390PEP01
42526,1338,51,AS-02,20-Jun-20,09:00:00,20-Jun-20,09:05:21,0,0,0.089166667,233985PEP01
41156,1338,51,AS-02,20-May-20,15:00:00,20-May-20,15:05:21,0,0,0.089166667,220355PEP01
42937,1338,51,AS-02,01-Jul-20,14:30:00,01-Jul-20,14:35:21,0,0,0.089166667,230340PEP01
39775,1338,51,AS-02,08-Jun-20,11:30:00,08-Jun-20,11:35:21,0,0,0.089166667,233260PEP01
41445,1338,51,AS-02,15-Jun-20,16:00:00,15-Jun-20,16:05:20,0,0,0.088888889,220037PEP01
39551,1338,51,AS-02,19-Feb-20,07:00:00,19-Feb-20,07:05:20,0,0,0.088888889,210580PEP01
40371,1338,51,AS-02,13-Feb-20,13:30:00,13-Feb-20,13:35:20,0,0,0.088888889,210700PEP01
42624,1338,51,AS-02,08-Jun-20,11:30:00,08-Jun-20,11:35:19,0,0,0.088611111,233545PEP01
40660,1338,51,AS-02,16-Mar-20,07:00:00,16-Mar-20,07:05:19,0,0,0.088611111,210805PEP01
40718,1338,51,AS-02,13-Mar-20,10:00:00,13-Mar-20,10:05:19,0,0,0.088611111,233930PEP01
41580,1338,51,AS-02,06-Apr-20,11:00:00,06-Apr-20,11:05:18,0,0,0.088333333,233330PEP01
39569,1338,51,AS-02,14-Feb-20,07:00:00,14-Feb-20,07:05:18,0,0,0.088333333,210770PEP01
40439,1338,51,AS-02,28-Feb-20,07:30:00,28-Feb-20,07:35:18,0,0,0.088333333,210640PEP01
40066,1338,51,AS-02,21-Feb-20,11:00:00,21-Feb-20,11:05:18,0,0,0.088333333,210815PEP01
40534,1338,51,AS-02,13-Feb-20,07:00:00,13-Feb-20,07:05:17,0,0,0.088055556,220037PEP01
39347,1338,51,AS-02,29-Jan-20,13:00:33,29-Jan-20,13:05:50,0,0,0.088055556,232910PEP01
39676,1338,51,AS-02,04-Jun-20,14:00:00,04-Jun-20,14:05:17,0,0,0.088055556,231130PEP01
41364,1338,51,AS-02,24-Mar-20,09:00:00,24-Mar-20,09:05:17,0,0,0.088055556,233171PEP01
40116,1338,51,AS-02,06-Feb-20,13:00:00,06-Feb-20,13:05:17,0,0,0.088055556,233216PEP01
42118,1338,51,AS-02,20-May-20,13:00:00,20-May-20,13:05:17,0,0,0.088055556,232970PEP01
41542,1338,51,AS-02,31-Mar-20,11:30:00,31-Mar-20,11:35:17,0,0,0.088055556,231785PEP01
41502,1338,51,AS-02,14-May-20,07:00:00,14-May-20,07:05:16,0,0,0.087777778,233556PEP01
39811,1338,51,AS-02,25-Feb-20,13:00:00,25-Feb-20,13:05:16,0,0,0.087777778,232895PEP01
40246,1338,51,AS-02,11-Feb-20,07:00:00,11-Feb-20,07:05:16,0,0,0.087777778,233315PEP01
41286,1338,51,AS-02,25-Mar-20,16:00:00,25-Mar-20,16:05:16,0,0,0.087777778,210395PEP01
41744,1338,51,AS-02,01-Jun-20,14:20:00,01-Jun-20,14:25:16,0,0,0.087777778,210071PEP01
40760,1338,51,AS-02,11-Mar-20,09:30:00,11-Mar-20,09:35:16,0,0,0.087777778,210765PEP01
43482,1338,51,AS-02,20-Jul-20,14:00:00,20-Jul-20,14:05:16,0,0,0.087777778,233315PEP01
41129,1338,51,AS-02,24-Mar-20,14:00:00,24-Mar-20,14:05:15,0,0,0.0875,210980PEP01
40365,1338,51,AS-02,19-Feb-20,15:00:00,19-Feb-20,15:05:15,0,0,0.0875,210615PEP01
39786,1338,51,AS-02,22-Feb-20,12:00:00,22-Feb-20,12:05:15,0,0,0.0875,210071PEP01
39907,1338,51,AS-02,30-Jan-20,13:00:31,30-Jan-20,13:05:46,0,0,0.0875,232501PEP01
36874,1338,51,AS-02,25-Feb-20,09:00:00,25-Feb-20,09:05:15,0,0,0.0875,233255PEP01
39142,1338,51,AS-02,31-Jan-20,08:30:56,31-Jan-20,08:36:11,0,0,0.0875,230005PEP01
41176,1338,51,AS-02,25-Mar-20,15:00:00,25-Mar-20,15:05:14,0,0,0.087222222,210645PEP01
39878,1338,51,AS-02,30-Jan-20,09:00:31,30-Jan-20,09:05:45,0,0,0.087222222,230385PEP01
42504,1338,51,AS-02,09-Jun-20,09:00:00,09-Jun-20,09:05:13,0,0,0.086944444,231545PEP01
40956,1338,51,AS-02,09-Mar-20,15:38:00,09-Mar-20,15:43:12,0,0,0.086666667,220355PEP01
41590,1338,51,AS-02,06-Apr-20,13:35:00,06-Apr-20,13:40:12,0,0,0.086666667,233171PEP01
42545,1338,51,AS-02,01-Jun-20,10:00:00,01-Jun-20,10:05:12,0,0,0.086666667,233100PEP01
40666,1338,51,AS-02,28-Feb-20,13:00:00,28-Feb-20,13:05:12,0,0,0.086666667,210810PEP01
43454,1338,51,AS-02,15-Jul-20,16:00:00,15-Jul-20,16:05:11,0,0,0.086388889,210765PEP01
42595,1338,51,AS-02,11-Jun-20,07:30:00,11-Jun-20,07:35:10,0,0,0.086111111,210805PEP01
42293,1338,51,AS-02,22-Jun-20,07:00:00,22-Jun-20,07:05:10,0,0,0.086111111,220036PEP01
40109,1338,51,AS-02,05-Feb-20,08:00:00,05-Feb-20,08:05:10,0,0,0.086111111,232895PEP01
39563,1338,51,AS-02,14-Feb-20,09:00:00,14-Feb-20,09:05:10,0,0,0.086111111,210765PEP01
41433,1338,51,AS-02,16-Jun-20,07:00:00,16-Jun-20,07:05:10,0,0,0.086111111,220036PEP01
42538,1338,51,AS-02,24-Jun-20,07:00:00,24-Jun-20,07:03:49,0,0,0.063611111,233995PEP01
42532,1338,51,AS-02,25-Jun-20,13:30:00,25-Jun-20,13:33:19,0,0,0.055277778,233990PEP01
42408,1338,51,AS-02,25-Jun-20,10:30:00,25-Jun-20,10:33:15,0,0,0.054166667,230185PEP01
42906,1338,51,AS-02,01-Jul-20,08:15:00,01-Jul-20,08:17:53,0,0,0.048055556,233250PEP01
43465,1338,51,AS-02,22-Jul-20,15:00:00,22-Jul-20,15:02:52,0,0,0.047777778,210770PEP01
43133,1338,51,AS-02,15-Jul-20,13:40:00,15-Jul-20,13:42:52,0,0,0.047777778,210765PEP01
43781,1338,51,AS-02,23-Jul-20,13:40:00,23-Jul-20,13:42:51,0,0,0.0475,230665PEP01
42245,1338,51,AS-02,13-Jul-20,10:35:00,13-Jul-20,10:37:50,0,0,0.047222222,220355PEP01
43052,1338,51,AS-02,15-Jul-20,10:00:00,15-Jul-20,10:02:49,0,0,0.046944444,510125PEP01
43118,1338,51,AS-02,21-Jul-20,07:00:00,21-Jul-20,07:02:49,0,0,0.046944444,210835PEP01
43786,1338,51,AS-02,23-Jul-20,13:20:00,23-Jul-20,13:22:48,0,0,0.046666667,231530PEP01
43070,1338,51,AS-02,24-Jul-20,08:30:00,24-Jul-20,08:32:48,0,0,0.046666667,231785PEP01
43640,1338,51,AS-02,17-Jul-20,13:00:00,17-Jul-20,13:02:46,0,0,0.046111111,210815PEP01
42478,1338,51,AS-02,06-Jul-20,12:20:00,06-Jul-20,12:22:46,0,0,0.046111111,210071PEP01
42862,1338,51,AS-02,02-Jul-20,07:00:00,02-Jul-20,07:02:44,0,0,0.045555556,230400PEP01
43767,1338,51,AS-02,24-Jul-20,07:40:00,24-Jul-20,07:42:44,0,0,0.045555556,233485PEP01
42954,1338,51,AS-02,01-Jul-20,16:15:00,01-Jul-20,16:17:44,0,0,0.045555556,232501PEP01
43438,1338,51,AS-02,21-Jul-20,09:35:00,21-Jul-20,09:37:43,0,0,0.045277778,233875PEP01
43449,1338,51,AS-02,13-Jul-20,13:35:00,13-Jul-20,13:37:43,0,0,0.045277778,210770PEP01
42876,1338,51,AS-02,30-Jun-20,10:00:00,30-Jun-20,10:02:43,0,0,0.045277778,233260PEP01
43657,1338,51,AS-02,22-Jul-20,12:30:00,22-Jul-20,12:32:41,0,0,0.044722222,210670PEP01
42882,1338,51,AS-02,24-Jul-20,09:00:00,24-Jul-20,09:02:38,0,0,0.043888889,233260PEP01
42793,1338,51,AS-02,14-Jul-20,09:00:00,14-Jul-20,09:02:37,0,0,0.043611111,210805PEP01
42960,1338,51,AS-02,08-Jul-20,11:00:00,08-Jul-20,11:02:35,0,0,0.043055556,232485PEP01
42965,1338,51,AS-02,08-Jul-20,14:00:00,08-Jul-20,14:02:32,0,0,0.042222222,232491PEP01
42696,1338,51,AS-02,08-Jul-20,07:40:00,08-Jul-20,07:42:29,0,0,0.041388889,233960PEP01
43427,1338,51,AS-02,20-Jul-20,16:12:00,20-Jul-20,16:14:28,0,0,0.041111111,232910PEP01
42810,1338,51,AS-02,02-Jul-20,08:30:00,02-Jul-20,08:32:27,0,0,0.040833333,210975PEP01
43138,1338,51,AS-02,13-Jul-20,16:00:00,13-Jul-20,16:02:27,0,0,0.040833333,210770PEP01
42238,1338,51,AS-02,13-Jul-20,09:40:00,13-Jul-20,09:42:26,0,0,0.040555556,220355PEP01
43320,1338,51,AS-02,21-Jul-20,15:45:00,21-Jul-20,15:47:26,0,0,0.040555556,230005PEP01
42852,1338,51,AS-02,14-Jul-20,10:30:00,14-Jul-20,10:32:25,0,0,0.040277778,210570PEP01
43353,1338,51,AS-02,21-Jul-20,08:30:00,21-Jul-20,08:32:24,0,0,0.04,233875PEP01
42943,1338,51,AS-02,01-Jul-20,15:45:00,01-Jul-20,15:47:24,0,0,0.04,231430PEP01
43286,1338,51,AS-02,15-Jul-20,08:35:00,15-Jul-20,08:37:23,0,0,0.039722222,210665PEP01
43094,1338,51,AS-02,01-Jul-20,13:00:00,01-Jul-20,13:02:23,0,0,0.039722222,233725PEP01
43508,1338,51,AS-02,17-Jul-20,09:00:00,17-Jul-20,09:02:23,0,0,0.039722222,210575PEP01
43419,1338,51,AS-02,21-Jul-20,13:00:00,21-Jul-20,13:02:22,0,0,0.039444444,233110PEP01
41280,1338,51,AS-02,25-Mar-20,16:35:00,25-Mar-20,16:37:21,0,0,0.039166667,210375PEP01
43348,1338,51,AS-02,21-Jul-20,08:15:00,21-Jul-20,08:17:19,0,0,0.038611111,233545PEP01
37922,1338,51,AS-02,09-Mar-20,08:33:00,09-Mar-20,08:35:16,0,0,0.037777778,210940PEP01
43392,1338,51,AS-02,20-Jul-20,13:00:00,20-Jul-20,13:02:15,0,0,0.0375,231530PEP01
43064,1338,51,AS-02,30-Jun-20,15:30:00,30-Jun-20,15:32:13,0,0,0.036944444,231785PEP01
42912,1338,51,AS-02,23-Jul-20,10:20:00,23-Jul-20,10:22:13,0,0,0.036944444,233250PEP01
42805,1338,51,AS-02,07-Jul-20,07:00:00,07-Jul-20,07:02:12,0,0,0.036666667,210815PEP01
43006,1338,51,AS-02,02-Jul-20,07:40:00,02-Jul-20,07:42:11,0,0,0.036388889,231620PEP01
41327,1383,11,FP-09,08-Apr-20,10:00:00,08-Apr-20,13:25:48,0,0,3.43,210810PEP02
42477,1383,22,FP-09,07-Jul-20,09:00:00,07-Jul-20,12:00:36,0,0,3.01,210071PEP02
41871,1383,32,FP-09,04-May-20,07:00:00,04-May-20,09:30:41,0,0,2.511388889,233545PEP02
40286,1383,22,FP-09,06-Feb-20,07:25:00,06-Feb-20,09:25:31,0,0,2.008611111,233875PEP02
40712,1383,32,FP-09,18-Mar-20,07:45:00,18-Mar-20,09:40:33,0,0,1.925833333,233216PEP02
41432,1383,99,FP-09,31-Mar-20,13:45:00,31-Mar-20,15:30:22,0,0,1.756111111,220036PEP02
40521,1383,11,FP-09,13-Feb-20,09:45:00,13-Feb-20,11:25:55,0,0,1.681944444,220036PEP02
42134,1383,22,FP-09,11-May-20,11:30:00,11-May-20,13:00:35,0,0,1.509722222,233820PEP02
40741,1383,32,FP-09,09-Mar-20,15:10:00,09-Mar-20,16:35:25,0,0,1.423611111,210580PEP02
41743,1383,11,FP-09,02-Jun-20,09:35:00,02-Jun-20,11:00:19,0,0,1.421944444,210071PEP02
39628,1383,22,FP-09,03-Feb-20,10:10:42,03-Feb-20,11:35:58,0,0,1.421111111,210310PEP02
40741,1383,22,FP-09,10-Mar-20,07:00:00,10-Mar-20,08:20:53,0,0,1.348055556,210580PEP02
